sequence_id,type,start,end,strand,locus_tag_bakta,gene,flag,product,dbxrefs,name
chromosome,cds,3422491,3423288,+,CS12_03435,wcaM_1,cds,Colanic acid biosynthesis protein,"SO:0001217, UniRef:UniRef50_A0A376W775",Colanic acid biosynthesis protein
chromosome,cds,3423453,3424346,+,CS12_03436,galF,virulence,GalU regulator GalF,"COG:COG1210, COG:M, EC:2.7.7.9, GO:0003983, GO:0006011, GO:0009103, GO:0030234, KEGG:K00963, RefSeq:WP_000609089.1, SO:0001217, UniParc:UPI0001DBD1CA, UniRef:UniRef100_A0A1Q9KTP8, UniRef:UniRef50_P0AAB6, UniRef:UniRef90_P0AAB6",galF
chromosome,ncRNA-region,3424624,3424662,+,,,ncRNA-region,JUMPstart RNA,"RFAM:RF01707, SO:0005836",JUMPstart RNA
chromosome,cds,3424791,3425807,+,CS12_03437,galE,cds,UDP-glucose 4-epimerase GalE,"EC:5.1.3.2, GO:0003978, GO:0006012, RefSeq:WP_000154260.1, SO:0001217, UniParc:UPI0001DBD1CB, UniRef:UniRef100_A0A138XAE8, UniRef:UniRef50_A0A2H9TG47, UniRef:UniRef90_A0A138XAE8",galE
chromosome,cds,3425841,3428057,+,CS12_03438,,cds,Glycosyltransferase,"RefSeq:WP_001048111.1, SO:0001217, UniParc:UPI0001DBD1CC, UniRef:UniRef100_A0A138L1X8, UniRef:UniRef50_A0AAW7GTL0, UniRef:UniRef90_A0AAW7GTL0",Glycosyltransferase
chromosome,cds,3428054,3428833,+,CS12_03439,wzm,cds,O89/O101/O162 family O-antigen export ABC transporter permease subunit,"BlastRules:WP_000665068, BlastRules:WP_085452492, RefSeq:WP_000665069.1, SO:0001217, UniParc:UPI0002242405, UniRef:UniRef100_A0A138L1T4, UniRef:UniRef50_C9EGX9, UniRef:UniRef90_C9EGX9",wzm
chromosome,cds,3428840,3429592,+,CS12_03440,wzt,cds,O89/O101/O162 family O-antigen export ABC transporter ATP-binding subunit,"BlastRules:WP_203342115, RefSeq:WP_000018742.1, SO:0001217, UniParc:UPI0001DBD1CE, UniRef:UniRef100_A0A138L2F7, UniRef:UniRef50_A0A0A8J5X3, UniRef:UniRef90_A0A0A8J5X3",wzt
chromosome,cds,3429658,3430689,+,CS12_03441,,cds,Glycosyltransferase,"SO:0001217, UniParc:UPI0002A2C91D, UniRef:UniRef100_A0A138WIS3, UniRef:UniRef50_A0AAW7GSL8, UniRef:UniRef90_A0AAW7GSL8",Glycosyltransferase
chromosome,cds,3430699,3431853,+,CS12_03442,,cds,"N, N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase","RefSeq:WP_000684771.1, SO:0001217, UniParc:UPI0001DBD1D0, UniRef:UniRef100_A0A138L1T7, UniRef:UniRef50_A0A4P7L3V0, UniRef:UniRef90_A0A0A8J6E1","N, N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase"
chromosome,cds,3431901,3432911,+,CS12_03443,,cds,Class I SAM-dependent methyltransferase,"RefSeq:WP_023149626.1, SO:0001217, UniParc:UPI0003BAD75C, UniRef:UniRef100_UPI0003BAD75C, UniRef:UniRef50_A0A4D6U7H4, UniRef:UniRef90_A0AAN0L9W0",Class I SAM-dependent methyltransferase
chromosome,cds,3433094,3435175,+,CS12_03444,,cds,Putative glycosyltransferase,"RefSeq:WP_001276168.1, SO:0001217, UniParc:UPI00025CA476, UniRef:UniRef100_A0A128AT55, UniRef:UniRef50_Q05161, UniRef:UniRef90_A0A0A8J740",Putative glycosyltransferase
chromosome,cds,3435266,3435367,+,CS12_03445,,cds,hypothetical protein,PFAM:PF03446.21,hypothetical protein
chromosome,IS_ir,3435337,3435369,,,,IS_ir,,,IS903B_ir
chromosome,,3435337,3436393,-,,,IS,,,IS903B
chromosome,cds,3435393,3436316,-,CS12_03446,tnp,cds,IS5 family IS903B transposase,"GO:0004803, IS:IS903B, RefSeq:WP_001118619.1, SO:0001217, UniParc:UPI000009BDF8, UniRef:UniRef100_A4GX61, UniRef:UniRef50_A0A4D6FYR6, UniRef:UniRef90_A0A5Y2E3X2",tnp
chromosome,IS_ir,3436361,3436393,,,,IS_ir,,,IS903B_ir
chromosome,ncRNA,3436868,3436955,+,CS12_03447,C4,ncRNA,C4 antisense RNA,"RFAM:RF01695, SO:0000644",C4
chromosome,cds,3436966,3437217,+,CS12_03448,,cds,Transcriptional regulator,"KEGG:K07724, SO:0001217, UniParc:UPI0000254872, UniRef:UniRef100_A0A138XAB2, UniRef:UniRef50_D3VDW2, UniRef:UniRef90_A0A0F6U0D3",Transcriptional regulator
chromosome,cds,3437388,3437879,+,CS12_03449,,cds,GNAT family N-acetyltransferase,"RefSeq:WP_000217395.1, SO:0001217, UniParc:UPI0001DBD1D5, UniRef:UniRef100_A0A0B1I4M2, UniRef:UniRef50_A0A0F6RIQ0, UniRef:UniRef90_A0A0B1I4M2",GNAT family N-acetyltransferase
chromosome,cds,3437965,3438327,-,CS12_03450,,cds,hypothetical protein,"RefSeq:WP_000262446.1, SO:0001217, UniParc:UPI00025CA477, UniRef:UniRef100_A0A1V2SV12, UniRef:UniRef50_A0A1V2SV12, UniRef:UniRef90_A0A1V2SV12",hypothetical protein
chromosome,,3438360,3439179,-,,,IS,,,IS26
chromosome,cds,3438412,3439116,-,CS12_03451,tnp,cds,IS6 family IS15DIV transposase,"COG:COG3316, COG:X, GO:0004803, IS:IS15DIV, RefSeq:WP_001067855.1, SO:0001217, UniParc:UPI0000003DD8, UniRef:UniRef100_A0A6H1PZP7, UniRef:UniRef50_Q573Q1, UniRef:UniRef90_A0A6H1PZP7",tnp
chromosome,cds,3439295,3439948,+,CS12_03452,nfsB,cds,oxygen-insensitive NAD(P)H nitroreductase,"COG:C, COG:COG0778, EC:1.-.-.-, EC:1.5.1.34, GO:0003955, GO:0004155, GO:0005829, GO:0010181, GO:0016020, GO:0016491, GO:0042802, GO:0042803, GO:0046256, KEGG:K10679, RefSeq:WP_000351487.1, SO:0001217, UniParc:UPI000002D1FC, UniRef:UniRef100_P38489, UniRef:UniRef50_P38489, UniRef:UniRef90_P38489",nfsB
chromosome,cds,3440056,3441303,+,CS12_03453,ybdG,cds,mechanosensitive ion channel YbdG,"BlastRules:WP_001153148, COG:COG0668, COG:M, GO:0005886, GO:0008381, GO:0071470, KEGG:K16053, RefSeq:WP_001153148.1, SO:0001217, UniParc:UPI000013A2EC, UniRef:UniRef100_P0AAT4, UniRef:UniRef50_P0AAT4, UniRef:UniRef90_P0AAT4",ybdG
chromosome,cds,3441384,3442760,-,CS12_03454,pheP,cds,phenylalanine transporter,"COG:COG1113, COG:E, GO:0005886, GO:0006865, GO:0015823, GO:0055085, KEGG:K11732, RefSeq:WP_000786319.1, SO:0001217, UniParc:UPI0000131958, UniRef:UniRef100_P24207, UniRef:UniRef50_P24207, UniRef:UniRef90_P24207",pheP
chromosome,cds,3442862,3446005,-,CS12_03455,cusA,cds,Cu(+)/Ag(+) efflux RND transporter permease subunit CusA,"BlastRules:WP_000573945, COG:COG3696, COG:P, GO:0005886, GO:0006825, GO:0008324, GO:0042910, KEGG:K07787, RefSeq:WP_000573945.1, SO:0001217, UniParc:UPI00001286FA, UniRef:UniRef100_P38054, UniRef:UniRef50_P38054, UniRef:UniRef90_P38054",cusA
chromosome,cds,3446017,3447240,-,CS12_03456,cusB,cds,Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit CusB,"BlastRules:WP_000717162, GO:0005507, GO:0006878, GO:0009636, GO:0010043, GO:0010272, GO:0010273, GO:0016530, GO:0016531, GO:0030288, GO:0035434, GO:0042597, GO:0046688, GO:0046914, GO:0060003, GO:1902601, RefSeq:WP_000717157.1, SO:0001217, UniParc:UPI00001286FB, UniRef:UniRef100_P77239, UniRef:UniRef50_P77239, UniRef:UniRef90_P77239",cusB
chromosome,cds,3447256,3447588,-,CS12_03457,cusF,cds,Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone CusF,"BlastRules:WP_000709870, GO:0005507, GO:0006878, GO:0009636, GO:0010043, GO:0010272, GO:0010273, GO:0016530, GO:0016531, GO:0030288, GO:0035434, GO:0042597, GO:0046688, GO:0046914, GO:0060003, GO:1902601, RefSeq:WP_000709870.1, SO:0001217, UniParc:UPI00001286FF, UniRef:UniRef100_P77239, UniRef:UniRef50_P77239, UniRef:UniRef90_P77239",cusF
chromosome,cds,3447746,3449119,-,CS12_03458,cusC,cds,Cu(+)/Ag(+) efflux RND transporter outer membrane channel CusC,"BlastRules:WP_000074234, GO:0005375, GO:0005507, GO:0006878, GO:0009279, GO:0009636, GO:0010272, GO:0010273, GO:0015288, GO:0015562, GO:0016020, GO:0019992, GO:0022857, GO:0035434, GO:0042802, GO:0046688, GO:0046930, GO:0055085, GO:0060003, GO:0070207, GO:1902601, KEGG:K07796, RefSeq:WP_000074234.1, SO:0001217, UniParc:UPI00001286FC, UniRef:UniRef100_P77211, UniRef:UniRef50_P77211, UniRef:UniRef90_P77211",cusC
chromosome,cds,3449276,3449959,+,CS12_03459,cusR,cds,copper response regulator transcription factor CusR,"BlastRules:WP_000770953, COG:COG0745, COG:TK, GO:0000156, GO:0000976, GO:0003677, GO:0005829, GO:0006355, GO:0032993, GO:0042802, GO:0046688, RefSeq:WP_000770953.1, SO:0001217, UniParc:UPI00001286FD, UniRef:UniRef100_P0ACZ8, UniRef:UniRef50_P0ACZ8, UniRef:UniRef90_P0ACZ8",cusR
chromosome,cds,3449949,3451391,+,CS12_03460,cusS,cds,Cu(+)/Ag(+) sensor histidine kinase CusS,"BlastRules:WP_000253839, EC:2.7.13.3, GO:0000155, GO:0000160, GO:0004673, GO:0005524, GO:0005886, GO:0007165, GO:0016020, GO:0046872, GO:0071280, GO:0071292, RefSeq:WP_000253839.1, SO:0001217, UniParc:UPI00001286FE, UniRef:UniRef100_P77485, UniRef:UniRef50_P77485, UniRef:UniRef90_P77485",cusS
chromosome,cds,3451541,3453778,+,CS12_03461,nrfB,cds,"cyclic di-3',5'-guanylate-activated glycosyltransferase NrfB","GO:0005886, GO:0016757, GO:0016887, GO:0035438, GO:0045226, KEGG:K11740, RefSeq:WP_000383969.1, SO:0001217, UniParc:UPI0001DBD892, UniRef:UniRef100_A0A1Q9L8V5, UniRef:UniRef50_P0AFA5, UniRef:UniRef90_P0AFA5",nrfB
chromosome,cds,3453765,3456737,+,CS12_03462,nfrA,cds,bacteriophage adsorption protein NfrA,"BlastRules:WP_000662357, GO:0009279, GO:0032940, GO:0046813, RefSeq:WP_001333623.1, SO:0001217, UniParc:UPI0001DBD891, UniRef:UniRef100_A0A1X9TD29, UniRef:UniRef50_P31600, UniRef:UniRef90_P31600",nfrA
chromosome,cds,3456738,3457628,+,CS12_03463,ybcH,cds,DUF4434 domain-containing protein,"GO:0009279, GO:0032940, RefSeq:WP_001224604.1, SO:0001217, UniParc:UPI000013A2DB, UniRef:UniRef100_P37325, UniRef:UniRef50_P37325, UniRef:UniRef90_P37325",ybcH
chromosome,cds,3457811,3458572,+,CS12_03464,envY,cds,DNA-binding transcriptional regulator EnvY,"BlastRules:WP_001177471, GO:0003700, GO:0009266, GO:0016020, GO:0043565, RefSeq:WP_001177471.1, SO:0001217, UniParc:UPI0000129FE1, UniRef:UniRef100_P10805, UniRef:UniRef50_P10805, UniRef:UniRef90_P10805",envY
chromosome,tRNA,3458618,3458694,-,CS12_03465,trnR,tRNA,tRNA-Arg(tct),SO:0001036,trnR
chromosome,cds,3458937,3459569,+,CS12_03466,fimZ,cds,fimbria biosynthesis transcriptional regulator FimZ,"GO:0000160, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_000805428.1, SO:0001217, UniParc:UPI000012A7BB, UniRef:UniRef100_P0AEL8, UniRef:UniRef50_P0AEL8, UniRef:UniRef90_P0AEL8",fimZ
chromosome,cds,3459572,3460087,-,CS12_03467,sfmF,cds,fimbria assembly protein,"GO:0007155, GO:0009289, GO:0043709, KEGG:K07355, RefSeq:WP_001255230.1, SO:0001217, UniParc:UPI00001358B3, UniRef:UniRef100_P38052, UniRef:UniRef50_P38052, UniRef:UniRef90_P38052",sfmF
chromosome,cds,3460098,3461075,-,CS12_03468,fimH,cds,type 1 fimbria D-mannose specific adhesin FimH,"GO:0007155, KEGG:K07356, RefSeq:WP_001301128.1, SO:0001217, UniParc:UPI00001358B4, UniRef:UniRef100_A0A377F913, UniRef:UniRef50_A0A377F913, UniRef:UniRef90_A0A377F913",fimH
chromosome,cds,3461117,3463720,-,CS12_03469,sfmD,cds,fimbrial biogenesis usher protein,"GO:0005515, GO:0009279, GO:0009297, GO:0015473, GO:0016020, KEGG:K07354, RefSeq:WP_001333622.1, SO:0001217, UniParc:UPI00001358B2, UniRef:UniRef100_P77468, UniRef:UniRef50_P77468, UniRef:UniRef90_P77468",sfmD
chromosome,cds,3463751,3464443,-,CS12_03470,fimC,cds,type 1 fimbria chaperone FimC,"GO:0030288, GO:0061077, GO:0071555, RefSeq:WP_000988364.1, SO:0001217, UniParc:UPI00001358B1, UniRef:UniRef100_P77249, UniRef:UniRef50_P77249, UniRef:UniRef90_P77249",fimC
chromosome,cds,3464663,3465205,-,CS12_03471,fimA,cds,type 1 fimbrial major subunit FimA,"GO:0007155, GO:0009289, GO:0043709, RefSeq:WP_000776555.1, SO:0001217, UniParc:UPI00001358B0, UniRef:UniRef100_P0ABW5, UniRef:UniRef50_P0ABW5, UniRef:UniRef90_P0ABW5",fimA
chromosome,cds,3465676,3466542,+,CS12_03472,folD,cds,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD,"COG:COG0190, COG:H, EC:1.5.1.5, EC:3.5.4.9, GO:0000105, GO:0004477, GO:0004488, GO:0005829, GO:0006164, GO:0009086, GO:0035999, RefSeq:WP_000729160.1, SO:0001217, UniParc:UPI0000110702, UniRef:UniRef100_P24186, UniRef:UniRef50_P24186, UniRef:UniRef90_P24186",folD
chromosome,cds,3466544,3466756,+,CS12_03473,ybcJ,cds,ribosome-associated protein YbcJ,"GO:0003723, KEGG:K14761, RefSeq:WP_000190288.1, SO:0001217, UniParc:UPI000013A2DD, UniRef:UniRef100_P0AAS8, UniRef:UniRef50_P0AAS8, UniRef:UniRef90_P0AAS8",ybcJ
chromosome,cds,3466864,3467385,+,CS12_03474,ybcI,cds,Inner membrane protein YbcI,"COG:COG1988, COG:R, GO:0005886, KEGG:K07038, RefSeq:WP_001143556.1, SO:0001217, UniParc:UPI0001DBD88D, UniRef:UniRef100_A0A1X9TDC5, UniRef:UniRef50_P45570, UniRef:UniRef90_P45570",ybcI
chromosome,cds,3467421,3468806,-,CS12_03475,cysS,cds,cysteine--tRNA ligase,"COG:COG0215, COG:J, EC:6.1.1.16, GO:0004817, GO:0005524, GO:0005737, GO:0005829, GO:0006423, GO:0008270, KEGG:K01883, RefSeq:WP_000912385.1, SO:0001217, UniParc:UPI0000112442, UniRef:UniRef100_P21888, UniRef:UniRef50_P21888, UniRef:UniRef90_P21888",cysS
chromosome,cds,3468980,3469474,+,CS12_03476,ppiB,cds,peptidylprolyl isomerase B,"EC:5.2.1.8, GO:0003755, GO:0005829, GO:0061077, GO:0140839, GO:0140840, RefSeq:WP_000255997.1, SO:0001217, UniParc:UPI000011287C, UniRef:UniRef100_P23869, UniRef:UniRef50_P23869, UniRef:UniRef90_P23869",ppiB
chromosome,cds,3469477,3470199,+,CS12_03477,lpxH,cds,"UDP-2,3-diacylglucosamine diphosphatase","COG:COG2908, COG:M, EC:3.6.1.54, GO:0005737, GO:0008758, GO:0009245, GO:0016462, GO:0019897, GO:0030145, KEGG:K03269, RefSeq:WP_000212247.1, SO:0001217, UniParc:UPI000012E90E, UniRef:UniRef100_P43341, UniRef:UniRef50_P43341, UniRef:UniRef90_P43341",lpxH
chromosome,cds,3470317,3470826,+,CS12_03478,purE,cds,N5-carboxyaminoimidazole ribonucleotide mutase,"COG:COG0041, COG:F, EC:5.4.99.18, GO:0005829, GO:0006189, GO:0034023, GO:0042802, RefSeq:WP_001295318.1, SO:0001217, UniParc:UPI00001653C3, UniRef:UniRef100_P0AG18, UniRef:UniRef50_P0AG18, UniRef:UniRef90_P0AG18",purE
chromosome,cds,3470823,3471890,+,CS12_03479,purK,cds,5-(carboxyamino)imidazole ribonucleotide synthase,"COG:COG0026, COG:F, EC:6.3.4.18, GO:0004638, GO:0005524, GO:0005829, GO:0006189, GO:0034028, GO:0046872, RefSeq:WP_000815571.1, SO:0001217, UniParc:UPI0000132B1E, UniRef:UniRef100_P09029, UniRef:UniRef50_P09029, UniRef:UniRef90_P09029",purK
chromosome,cds,3472085,3472978,-,CS12_03480,allK,cds,carbamate kinase,"EC:2.7.2.2, GO:0005524, GO:0005829, GO:0006525, GO:0008804, GO:0019546, RefSeq:WP_000855378.1, SO:0001217, UniParc:UPI0001CF60D4, UniRef:UniRef100_A0A023LBG3, UniRef:UniRef50_P37306, UniRef:UniRef90_P37306",allK
chromosome,cds,3472975,3473790,-,CS12_03481,allH,cds,Oxamate carbamoyltransferase subunit AllH,"EC:2.1.3.5, GO:0016740, RefSeq:WP_000152519.1, SO:0001217, UniParc:UPI000013B7F9, UniRef:UniRef100_P0AAS5, UniRef:UniRef50_P0AAS5, UniRef:UniRef90_P0AAS5",allH
chromosome,cds,3473801,3475060,-,CS12_03482,allG,cds,Oxamate carbamoyltransferase subunit AllG,"EC:2.1.3.5, GO:0016740, RefSeq:WP_000495367.1, SO:0001217, UniParc:UPI000013B7F8, UniRef:UniRef100_P77129, UniRef:UniRef50_P77129, UniRef:UniRef90_P77129",allG
chromosome,cds,3475070,3476737,-,CS12_03483,allF,cds,Oxamate carbamoyltransferase subunit AllF,"COG:C, COG:COG0074, EC:2.1.3.5, GO:0004775, GO:0004776, GO:0005829, GO:0006099, GO:0009361, GO:0016740, GO:0071973, KEGG:K02381, RefSeq:WP_000580822.1, SO:0001217, UniParc:UPI0001DBD88C, UniRef:UniRef100_A0A0G9G2H2, UniRef:UniRef50_Q47208, UniRef:UniRef90_Q47208",allF
chromosome,cds,3477054,3478103,+,CS12_03484,allD,cds,ureidoglycolate dehydrogenase,"EC:1.1.1.154, EC:1.1.1.350, GO:0005737, GO:0006144, GO:0009040, GO:0009442, GO:0016491, KEGG:K00073, RefSeq:WP_000703900.1, SO:0001217, UniParc:UPI000012589F, UniRef:UniRef100_P77555, UniRef:UniRef50_P77555, UniRef:UniRef90_P77555",allD
chromosome,cds,3478125,3479360,+,CS12_03485,allC,cds,allantoate deiminase,"EC:3.5.3.9, GO:0000256, GO:0005737, GO:0006144, GO:0008270, GO:0009442, GO:0030145, GO:0042803, GO:0047652, RefSeq:WP_001310618.1, SO:0001217, UniParc:UPI000012589D, UniRef:UniRef100_P77425, UniRef:UniRef50_P77425, UniRef:UniRef90_P77425",allC
chromosome,cds,3479371,3480156,+,CS12_03486,allE,cds,(S)-ureidoglycine aminohydrolase,"EC:3.5.3.26, GO:0005737, GO:0006144, GO:0010136, GO:0030145, GO:0071522, RefSeq:WP_000540997.1, SO:0001217, UniParc:UPI000013B7F7, UniRef:UniRef100_P75713, UniRef:UniRef50_P75713, UniRef:UniRef90_P75713",allE
chromosome,ncRNA,3480163,3480229,-,CS12_03487,STnc480,ncRNA,Enterobacterial sRNA STnc480,"RFAM:RF02068, SO:0000655",STnc480
chromosome,cds,3480384,3481529,-,CS12_03488,glxK,cds,glycerate 3-kinase,"EC:2.7.1.31, GO:0005524, GO:0008887, GO:0009436, GO:0031388, GO:0043798, GO:0046296, SO:0001217, UniRef:UniRef50_P77364, UniRef:UniRef90_P77364",glxK
chromosome,cds,3481551,3482852,-,CS12_03489,ybbY,cds,uracil/xanthine transporter,"GO:0005886, GO:0042906, GO:0042907, RefSeq:WP_001302767.1, SO:0001217, UniParc:UPI000013A2D6, UniRef:UniRef100_P77328, UniRef:UniRef50_P77328, UniRef:UniRef90_P77328",ybbY
chromosome,cds,3482909,3484270,-,CS12_03490,allB,virulence,allantoinase,"EC:3.5.2.5, GO:0000256, GO:0004038, GO:0005737, GO:0006145, GO:0008270, GO:0050897, KEGG:K01466, RefSeq:WP_000006900.1, SO:0001217, UniParc:UPI00001258AE, UniRef:UniRef100_P77671, UniRef:UniRef50_P77671, UniRef:UniRef90_P77671, VFDB:VFC0272, VFDB:VFG049120",allB
chromosome,cds,3484330,3485784,-,CS12_03491,ybbW,cds,allantoin transporter,"GO:0005886, GO:0006144, GO:0015205, GO:0015293, GO:0015720, GO:0015851, GO:0022857, GO:0055085, KEGG:K10975, RefSeq:WP_000401100.1, SO:0001217, UniParc:UPI00001258A4, UniRef:UniRef100_P75712, UniRef:UniRef50_P75712, UniRef:UniRef90_P75712",ybbW
chromosome,cds,3485953,3486831,-,CS12_03492,glxR,cds,2-hydroxy-3-oxopropionate reductase,"EC:1.1.1.60, GO:0006974, GO:0008679, GO:0009436, GO:0009442, GO:0046296, GO:0046487, GO:0050661, GO:0051287, RefSeq:WP_000765839.1, SO:0001217, UniParc:UPI000012B84F, UniRef:UniRef100_P77161, UniRef:UniRef50_P77161, UniRef:UniRef90_P77161",glxR
chromosome,cds,3486931,3487707,-,CS12_03493,hyi,cds,hydroxypyruvate isomerase,"EC:5.3.1.22, GO:0008903, GO:0042803, GO:0046487, RefSeq:WP_000943544.1, SO:0001217, UniParc:UPI000012D00F, UniRef:UniRef100_P30147, UniRef:UniRef50_P30147, UniRef:UniRef90_P30147",hyi
chromosome,cds,3487720,3489501,-,CS12_03494,gcl,cds,glyoxylate carboligase,"EC:4.1.1.47, GO:0000287, GO:0005948, GO:0009028, GO:0009097, GO:0009099, GO:0009436, GO:0030976, GO:0042802, GO:0046296, GO:0050660, GO:0071949, KEGG:K01608, RefSeq:WP_001096881.1, SO:0001217, UniParc:UPI00001653C1, UniRef:UniRef100_P0AEP7, UniRef:UniRef50_P0AEP7, UniRef:UniRef90_P0AEP7",gcl
chromosome,cds,3489591,3490406,-,CS12_03495,allR,cds,HTH-type transcriptional repressor AllR,"COG:COG1414, COG:K, GO:0003677, GO:0003700, GO:0045892, RefSeq:WP_000141275.1, SO:0001217, UniParc:UPI00001258A6, UniRef:UniRef100_P0ACN4, UniRef:UniRef50_P0ACN4, UniRef:UniRef90_P0ACN4",allR
chromosome,cds,3490484,3490966,-,CS12_03496,allA,cds,ureidoglycolate lyase,"COG:COG3194, COG:F, EC:4.3.2.3, GO:0000256, GO:0004848, GO:0006145, GO:0050385, KEGG:K01483, RefSeq:WP_000776388.1, SO:0001217, UniParc:UPI0000125894, UniRef:UniRef100_P63486, UniRef:UniRef50_P77731, UniRef:UniRef90_P77731",allA
chromosome,cds,3491196,3492122,+,CS12_03497,allS,cds,HTH-type transcriptional activator AllS,"COG:COG0583, COG:K, GO:0003677, GO:0003700, KEGG:K10972, RefSeq:WP_000460145.1, SO:0001217, UniParc:UPI000013A2D3, UniRef:UniRef100_P0ACR0, UniRef:UniRef50_P0ACR0, UniRef:UniRef90_P0ACR0",allS
chromosome,cds,3492191,3493285,+,CS12_03498,mnmH,cds,tRNA 2-selenouridine(34) synthase MnmH,"COG:COG2603, COG:J, EC:2.5.1.-, EC:2.9.1.3, GO:0002098, GO:0016765, GO:0043828, RefSeq:WP_001157938.1, SO:0001217, UniParc:UPI000013A2CA, UniRef:UniRef100_P33667, UniRef:UniRef50_P33667, UniRef:UniRef90_P33667",mnmH
chromosome,IS_ir,3492945,3492964,,,,IS_ir,,,IS481_ir
chromosome,,3492945,3494284,+,,,IS,,,ISErsp1
chromosome,cds,3493401,3493772,+,CS12_03499,ylbG,cds,putative protein YlbG,"RefSeq:WP_000903287.1, SO:0001217, UniParc:UPI00001B50FC, UniRef:UniRef100_P77688, UniRef:UniRef50_P77688, UniRef:UniRef90_P77688",ylbG
chromosome,IS_ir,3494265,3494284,,,,IS_ir,,,IS481_ir
chromosome,cds,3494517,3494777,-,CS12_03500,ybbD,cds,Putative putative protein YbbD,"GO:0016020, RefSeq:WP_001320180.1, SO:0001217, UniParc:UPI0000047C9D, UniRef:UniRef100_P33669, UniRef:UniRef50_P33669, UniRef:UniRef90_P33669",ybbD
chromosome,cds,3494758,3495468,-,CS12_03501,,cds,Rhs-like,"SO:0001217, UniRef:UniRef50_A0A2X1INS7, UniRef:UniRef90_A0A2X1INS7",Rhs-like
chromosome,cds,3495468,3495836,-,CS12_03502,ybbC,cds,putative protein YbbC,"RefSeq:WP_000877768.1, SO:0001217, UniParc:UPI0000047C9B, UniRef:UniRef100_P33668, UniRef:UniRef50_P33668, UniRef:UniRef90_P33668",ybbC
chromosome,cds,3495876,3500156,-,CS12_03503,rhsD,cds,rhs element protein RhsD,"BlastRules:WP_000014739, GO:0010438, RefSeq:WP_000014739.1, SO:0001217, UniParc:UPI0000047C9A, UniRef:UniRef100_P16919, UniRef:UniRef50_P16919, UniRef:UniRef90_P16919",rhsD
chromosome,cds,3500587,3503001,-,CS12_03504,ybbP,cds,putative ABC transporter permease subunit YbbP,"SO:0001217, UniRef:UniRef50_P77504, UniRef:UniRef90_A8AJT9",ybbP
chromosome,cds,3502998,3503684,-,CS12_03505,ybbA,cds,putative ABC transporter ATP-binding protein YbbA,"COG:COG4181, COG:Q, GO:0005524, GO:0016887, RefSeq:WP_001110573.1, SO:0001217, UniParc:UPI000013A2C8, UniRef:UniRef100_P0A9T8, UniRef:UniRef50_P0A9T8, UniRef:UniRef90_P0A9T8",ybbA
chromosome,cds,3503685,3504278,+,CS12_03506,tesA,cds,multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1,"COG:COG2755, COG:DI, EC:3.1.1.5, EC:3.1.2.14, EC:3.1.2.2, GO:0004064, GO:0004622, GO:0006508, GO:0006629, GO:0008233, GO:0016297, GO:0016298, GO:0030288, GO:0042802, GO:0052816, RefSeq:WP_001304822.1, SO:0001217, UniParc:UPI00005EEE48, UniRef:UniRef100_A0A090LDD5, UniRef:UniRef50_P0ADA1, UniRef:UniRef90_P0ADA1",tesA
chromosome,cds,3504307,3505077,+,CS12_03507,ybbO,cds,NADP(+)-dependent aldehyde reductase,"BlastRules:WP_000148959, COG:COG0300, COG:R, EC:1.-.-.-, EC:1.1.1.2, GO:0008106, GO:0008202, GO:0016491, SO:0001217, UniParc:UPI0000DACD60, UniRef:UniRef100_P0AFP4, UniRef:UniRef50_P0AFP4, UniRef:UniRef90_P0AFP4",ybbO
chromosome,cds,3505138,3505992,+,CS12_03508,cnoX,cds,chaperedoxin,"BlastRules:WP_001300573, COG:COG3118, COG:O, GO:0005829, GO:0034599, GO:0036506, GO:0042026, GO:0045454, GO:0051082, GO:0061077, RefSeq:WP_001300573.1, SO:0001217, UniParc:UPI000013A2CF, UniRef:UniRef100_P77395, UniRef:UniRef50_P77395, UniRef:UniRef90_P77395",cnoX
chromosome,cds,3506055,3506834,-,CS12_03509,fetB,cds,iron efflux ABC transporter permease subunit FetB,"COG:COG0390, COG:P, GO:0005886, GO:0006826, GO:0006879, GO:1903988, RefSeq:WP_001295323.1, SO:0001217, UniParc:UPI000013A2CE, UniRef:UniRef100_P77307, UniRef:UniRef50_P77307, UniRef:UniRef90_P77307",fetB
chromosome,cds,3506821,3507498,-,CS12_03510,fetA,cds,iron efflux ABC transporter ATP-binding subunit FetA,"COG:COG4619, COG:P, EC:7.2.2.-, GO:0005524, GO:0005886, GO:0006826, GO:0006879, GO:0016887, GO:1903988, RefSeq:WP_001157540.1, SO:0001217, UniParc:UPI000013A2CD, UniRef:UniRef100_P77279, UniRef:UniRef50_P77279, UniRef:UniRef90_P77279",fetA
